addr_full,city,country,brand,extras,lat,lon,opening_hours,phone,ref,postcode,name,state,website
Paseo José Narciso Rovirosa No. 130,Macuspana,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",17.763775,-92.596582,"{'opening_hours': {'Mon': '07:00-22:00', 'Tue': '07:00-22:00', 'Wed': '07:00-22:00', 'Thu': '07:00-22:00', 'Fri': '07:00-22:00', 'Sat': '07:00-22:00', 'Sun': '07:00-22:00'}}",,614,86706,Super Chedraui Macuspana,,https://www.chedraui.com.mx/encuentra-tu-tienda
Paseo Cuauhnáhuac Km 1.5 S/N,Cuernavaca,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",18.920907,-99.197826,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,238,62370,Chedraui Cuernavaca Flores Magón,,https://www.chedraui.com.mx/encuentra-tu-tienda
Av. Arco Norte S/N,Cancún,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",21.175643,-86.913241,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,184,77519,Chedraui Cancún Arco Norte,,https://www.chedraui.com.mx/encuentra-tu-tienda
Av. De Los Bosques No. 128,Naucalpan De Juárez,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",19.411127,-99.250931,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,655,52780,Super Chedraui Selecto Tecamachalco,,https://www.chedraui.com.mx/encuentra-tu-tienda
Calle 2 No. 274,Iztacalco,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",19.417053,-99.066605,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,712,08100,Super Che Pantitlán,,https://www.chedraui.com.mx/encuentra-tu-tienda
Calle San Jerónimo No. 236,Coyoacán,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",19.3320403,-99.2062658,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,177,04519,Chedraui Selecto Pedregal,,https://www.chedraui.com.mx/encuentra-tu-tienda
Av. Del Niño  No. 121,Matamoros,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",25.836359,-97.49946,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,063,87315,Chedraui Matamoros Del Niño,,https://www.chedraui.com.mx/encuentra-tu-tienda
Av. Miguel De Cervantes Saavedra No. 397,Miguel Hidalgo,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",19.441868,-99.206893,"{'opening_hours': {'Mon': '07:00-23:59', 'Tue': '07:00-23:59', 'Wed': '07:00-23:59', 'Thu': '07:00-23:59', 'Fri': '07:00-23:59', 'Sat': '07:00-23:59', 'Sun': '07:00-23:59'}}",,232,11579,Chedraui Selecto Polanco,,https://www.chedraui.com.mx/encuentra-tu-tienda
Pról. Guadalupe Victoria No. 471 Norte,Metepec,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",19.258808,-99.628236,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,243,52140,Chedraui Toluca Metepec,,https://www.chedraui.com.mx/encuentra-tu-tienda
Blvd. Francisco Medina No. 2735,Puerto Vallarta Jalisco,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",20.650653,-105.241865,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,264,48310,Chedraui Puerto Vallarta,,https://www.chedraui.com.mx/encuentra-tu-tienda
Av. Aquiles Serdán No. 1102,Tierra Blanca,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",18.451735,-96.353053,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,605,95110,Chedraui Tierra Blanca,,https://www.chedraui.com.mx/encuentra-tu-tienda
Avenida 6ª. No. 200,Matamoros,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",25.869766,-97.503237,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,054,87300,Chedraui Matamoros Sexta,,https://www.chedraui.com.mx/encuentra-tu-tienda
Calle Orquídeas Sm 259 Mza 101 L-01,Benito Juárez,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",21.14519,-86.905778,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,134,77500,Chedraui Cancún Lankin,,https://www.chedraui.com.mx/encuentra-tu-tienda
Av. Corregidora No. 600,Emiliano Zapata,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",17.742385,-91.772016,"{'opening_hours': {'Mon': '07:00-22:00', 'Tue': '07:00-22:00', 'Wed': '07:00-22:00', 'Thu': '07:00-22:00', 'Fri': '07:00-22:00', 'Sat': '07:00-22:00', 'Sun': '07:00-22:00'}}",,632,86981,Super Chedraui Emiliano Zapata,,https://www.chedraui.com.mx/encuentra-tu-tienda
Av. Central No. 258,Azcapotzalco,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",19.476131,-99.156639,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,743,2600,Supercito Pro-Hogar,,https://www.chedraui.com.mx/encuentra-tu-tienda
Jacinto Lopez S/N,Cárdenas,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",17.987489,-93.383642,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,031,86500,Chedraui Cardenas Pueblo Nuevo,,https://www.chedraui.com.mx/encuentra-tu-tienda
Calz. Club De Leones No. 56,Teloloapan,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",18.366348,-99.863396,"{'opening_hours': {'Mon': '07:00-20:00', 'Tue': '07:00-20:00', 'Wed': '07:00-20:00', 'Thu': '07:00-20:00', 'Fri': '07:00-20:00', 'Sat': '07:00-20:00', 'Sun': '07:00-20:00'}}",,619,40400,Super Chedraui Teloloapan,,https://www.chedraui.com.mx/encuentra-tu-tienda
Parque Central No. 44,Tlalnepantla De Baz,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",19.523921,-99.212811,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,667,54070,Super Chedraui Viveros,,https://www.chedraui.com.mx/encuentra-tu-tienda
Boulevard Salvador Diaz Mirón No. 701,Pánuco,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",22.058716,-98.185951,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,673,93990,Super Chedraui Panuco,,https://www.chedraui.com.mx/encuentra-tu-tienda
Calle. Manuel Salazar No. 197,Azcapotzalco,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",19.493975,-99.206793,"{'opening_hours': {'Mon': '07:00-22:00', 'Tue': '07:00-22:00', 'Wed': '07:00-22:00', 'Thu': '07:00-22:00', 'Fri': '07:00-22:00', 'Sat': '07:00-22:00', 'Sun': '07:00-22:00'}}",,732,02400,Supercito Azcapotzalco,,https://www.chedraui.com.mx/encuentra-tu-tienda
Av. Aquiles Serdán No. 1725,Nuevo Laredo,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",27.484441,-99.503353,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,065,88050,Chedraui Nuevo Laredo Aquiles Serdán,,https://www.chedraui.com.mx/encuentra-tu-tienda
Montecito 38,Benito Juarez,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",19.394289,-99.173965,{'opening_hours': {}},,814,03810,Super Chedraui Selecto WTC,,https://www.chedraui.com.mx/encuentra-tu-tienda
Carret Mex-Tampico Km 215 S/N,Huejutla De Reyes,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",21.143479,-98.413477,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,649,43000,Chedraui Huejutla De Reyes,,https://www.chedraui.com.mx/encuentra-tu-tienda
Av. Universidad No. 740  Col. Sta. Cruz Atoyac.,Benito Juárez,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",19.373422,-99.162219,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,235,03300,Chedraui Selecto Universidad,,https://www.chedraui.com.mx/encuentra-tu-tienda
Calle 26 No. 804,Tenosique de Pino,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",17.472369,-91.425605,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,659,86901,Super Chedraui Tenosique,,https://www.chedraui.com.mx/encuentra-tu-tienda
Av. 7 Pte. No. 644,Huatusco de Chicuellar,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",19.146846,-96.967404,"{'opening_hours': {'Mon': '07:00-22:30', 'Tue': '07:00-22:30', 'Wed': '07:00-22:30', 'Thu': '07:00-22:30', 'Fri': '07:00-22:30', 'Sat': '07:00-22:30', 'Sun': '07:00-22:30'}}",,660,94100,Super Chedraui Huatusco,,https://www.chedraui.com.mx/encuentra-tu-tienda
Calle 5 De Mayo No. 103,San Luis De La Paz,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",21.30034,-100.513424,"{'opening_hours': {'Mon': '07:00-22:00', 'Tue': '07:00-22:00', 'Wed': '07:00-22:00', 'Thu': '07:00-22:00', 'Fri': '07:00-22:00', 'Sat': '07:00-22:00', 'Sun': '07:00-22:00'}}",,643,37900,Super Chedraui San Luis De La Paz,,https://www.chedraui.com.mx/encuentra-tu-tienda
Calz. Pie De La Cuesta No. 239,Acapulco De Juárez,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",16.857859,-99.91569,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,254,39480,Chedraui Acapulco Pie De La Cuesta,,https://www.chedraui.com.mx/encuentra-tu-tienda
Av. Universidad Veracruzana Km. 9.5,Coatzacoalcos,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",18.138064,-94.49998,"{'opening_hours': {'Mon': '07:00-23:59', 'Tue': '07:00-23:59', 'Wed': '07:00-23:59', 'Thu': '07:00-23:59', 'Fri': '07:00-23:59', 'Sat': '07:00-23:59', 'Sun': '07:00-23:59'}}",,150,96536,Chedraui Coatzacoalcos Universidad,,https://www.chedraui.com.mx/encuentra-tu-tienda
Blvrd. Adolfo Lopez Mateos Norte No. 102,Comalcalco,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",18.267471,-93.21827,"{'opening_hours': {'Mon': '07:00-22:00', 'Tue': '07:00-22:00', 'Wed': '07:00-22:00', 'Thu': '07:00-22:00', 'Fri': '07:00-22:00', 'Sat': '07:00-22:00', 'Sun': '07:00-22:00'}}",,113,86300,Chedraui Comalcalco Norte,,https://www.chedraui.com.mx/encuentra-tu-tienda
Av. Ruiz Cortines No. 1310,Villahermosa,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",17.995158,-92.943238,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,024,86030,Chedraui Selecto Villahermosa Olmeca,,https://www.chedraui.com.mx/encuentra-tu-tienda
Av. Eduardo Molina No. 1623,Gustavo A. Madero,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",19.485285,-99.093089,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,239,07420,Chedraui  Molina,,https://www.chedraui.com.mx/encuentra-tu-tienda
Av. Tules Super Mza. 248 M11 L111016,Benito Juárez,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",21.189063,-86.871584,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,112,77516,Chedraui Cancún Villas Del Mar,,https://www.chedraui.com.mx/encuentra-tu-tienda
Blvd. 5 Febrero No. 131,San Andrés tuxtla,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",18.452086,-95.219293,"{'opening_hours': {'Mon': '07:00-23:59', 'Tue': '07:00-23:59', 'Wed': '07:00-23:59', 'Thu': '07:00-23:59', 'Fri': '07:00-23:59', 'Sat': '07:00-23:59', 'Sun': '07:00-23:59'}}",,675,95700,Chedraui San Andrés Tuxtla,,https://www.chedraui.com.mx/encuentra-tu-tienda
Av. del Peñón 355,Venustiano Carranza,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",19.439867,-99.096905,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,182,15530,Super Chedraui Selecto México Oceania,,https://www.chedraui.com.mx/encuentra-tu-tienda
Av. Adolfo Ruiz Cortínez S/N,Villahermosa,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",17.988693,-92.962918,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,252,86038,Chedraui Villahermosa Carrizal,,https://www.chedraui.com.mx/encuentra-tu-tienda
Av. Río De La Loza No. 4,Del. Tlanepantla,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",19.544937,-99.152427,"{'opening_hours': {'Mon': '06:00-18:00', 'Tue': '06:00-18:00', 'Wed': '06:00-18:00', 'Thu': '06:00-18:00', 'Fri': '06:00-18:00', 'Sat': '06:00-18:00', 'Sun': '06:00-18:00'}}",,713,07160,Super Che Chalma Norte,,https://www.chedraui.com.mx/encuentra-tu-tienda
Av. Vallarta No. 5556,Zapopan,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",20.682498,-103.434012,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,108,45029,Chedraui Guadalajara Vallarta,,https://www.chedraui.com.mx/encuentra-tu-tienda
Km. 4 Carret. Federal 57 Tramo Slp-Matehuala,Soledad De Graciano Sánchez,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",22.183506,-100.952227,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,155,78433,Chedraui San Luis Potosí Soledad De Graciano,,https://www.chedraui.com.mx/encuentra-tu-tienda
Blvrd. Manuel Ávila Camacho No. 1007,Tlalnepantla De Baz,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",19.525009,-99.230161,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,236,54055,Chedraui  Mundo E,,https://www.chedraui.com.mx/encuentra-tu-tienda
Av. Tepozanes No. 3,Los Reyes La Paz,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",19.362166,-98.988547,"{'opening_hours': {'Mon': '07:00-22:00', 'Tue': '07:00-22:00', 'Wed': '07:00-22:00', 'Thu': '07:00-22:00', 'Fri': '07:00-22:00', 'Sat': '07:00-22:00', 'Sun': '07:00-22:00'}}",,116,56430,Chedraui  Tepozán,,https://www.chedraui.com.mx/encuentra-tu-tienda
Av. Coba Manzana 1 Lote  2,Benito Juárez,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",21.153508,-86.840913,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,255,77501,Chedraui Cancún Kabah,,https://www.chedraui.com.mx/encuentra-tu-tienda
4ª Av. Sur Prolong. C Las Palomas No. 224,Tapachula,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",14.894449,-92.276099,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,030,30700,Chedraui Tapachula Sur,,https://www.chedraui.com.mx/encuentra-tu-tienda
Av. Prolongación Candiles No. 204,Villa Corregidora,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",20.546129,-100.397015,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,095,76903,Chedraui Querétaro Candiles,,https://www.chedraui.com.mx/encuentra-tu-tienda
Calle San Martin 12,Cuautla,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",18.81497,-98.94969,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,073,62740,Chedraui Cuautla,,https://www.chedraui.com.mx/encuentra-tu-tienda
Av. Periferico 68,Cunduacán,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",18.06939933987234,-93.17373906682228,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,838,86690,Chedraui Cunduacán,,https://www.chedraui.com.mx/encuentra-tu-tienda
Paseo de Zihuatanejo oriente No. 2,Zihuatanejo,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",17.6511,-101.5402,{'opening_hours': {}},,275,40880,Chedraui Zihuatanejo Central,,https://www.chedraui.com.mx/encuentra-tu-tienda
Av. Central Ote. 505,Poza Rica,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",20.520802000,-97.450827000,"{'opening_hours': {'Mon': '07:00-23:59', 'Tue': '07:00-23:59', 'Wed': '07:00-23:59', 'Thu': '07:00-23:59', 'Fri': '07:00-23:59', 'Sat': '07:00-23:59', 'Sun': '07:00-23:59'}}",,676,93260,Chedraui Poza Rica Petromex,,https://www.chedraui.com.mx/encuentra-tu-tienda
Ayutla Cruz Grande 4 s/n,Ayutla De Los Libres,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",16.96031252,-99.10076720,"{'opening_hours': {'Mon': '07:00-23:59', 'Tue': '07:00-23:59', 'Wed': '07:00-23:59', 'Thu': '07:00-23:59', 'Fri': '07:00-23:59', 'Sat': '07:00-23:59', 'Sun': '07:00-23:59'}}",,837,39200,Super Chedraui Ayutla de Libres,,https://www.chedraui.com.mx/encuentra-tu-tienda
