addr_full,city,brand,country,extras,lat,lon,opening_hours,name,phone,ref,postcode,state,website
Boulevard Enrique Martin y Martinez No.Mz 15 Lotes 123 y 4 Colonia Girasol CP25080 Saltillo Coahuila,Saltillo,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Girasol,,,,Coahuila,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Boulevard Morelos No.Mz D Lote 1 al 6 Colonia Morelos CP25013 Saltillo Coahuila,Saltillo,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},La Fuente,,,,Coahuila,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Torre de las Magnolias No.S/N Colonia Valle de las Torres CP25110 Saltillo Coahuila,Saltillo,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Torre Magnolias,,,,Coahuila,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Prolongacion Presidente Cardenas  No.Manzana 13 Lotes 13 y 14 Colonia Sierra del Poniente CP25140 Saltillo Coahuila,Saltillo,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Fraccionamiento Azteca,,,,Coahuila,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
La Rioja No.2120 Colonia Valencia CP25116 Coahuila de Zaragoza Coahuila,Saltillo,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Valencia,,,,Coahuila,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Aguamarina No.692 Colonia Villa Sol CP25092 Saltillo Coahuila,Ramos Arizpe,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Villasol,,,,Coahuila,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Boulevard Mariano Flores No.2042 Mz 37 Lote 04 Colonia Fracc. Analco CP25902 Ramos Arizpe Coahuila,Ramos Arizpe,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Av. Mariano Morales,,,,Coahuila,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Boulevard Miguel Hidalgo No.1400 Lotes 19 20 21 y 22B Colonia Ampliación Miguel Hidalgo CP25096 Saltillo Coahuila,Saltillo,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Gabino Barreda,,,,Coahuila,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Prolongación Boulevard Revolución No.460 Mz 29 Lt 1 Colonia Misión Cerritos CP25016 Saltillo Coahuila,Saltillo,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Mision Cerritos,,,,Coahuila,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Boulevard Morelos No.2104 Colonia Fraccionamiento Morelos CP25013 Saltillo Coahuila,Saltillo,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Fraccionamiento Morelos,,,,Coahuila,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Boulevard Gustavo Diaz Ordaz No.Lt 6 Mz 9 Colonia La Gran Hacienda CP25903 Ramos Arizpe Coahuila,Ramos Arizpe,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},La Hacienda,,,,Coahuila,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Libertad No.Mz 78 Lt 26 27 47 48 y 49 Colonia Bellavista CP25060 Saltillo Coahuila,Saltillo,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Libertad Santiago,,,,Coahuila,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Boulevard Los Cedros No.Mz 168 Lt 1 Colonia Fraccionamiento Nuevo Mirasierra Tercera Etapa CP25760 Monclova Coahuila,Saltillo,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Armadillo,,,,Coahuila,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Av. Francisco Urdiñola No.196 Colonia Agua Azul CP25030 Saltillo Coahuila,Saltillo,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Urdinola Centro,,,,Coahuila,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Av. del Rosal No.654 Mz 30 Lt 20 Colonia Alfredo Bonfil CP25150 Saltillo Coahuila,Saltillo,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Alfredo Bonfil,,,,Coahuila,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Av. Prolongacion Francisco de Urdiñola No.3950 Colonia Villas de San Lorenzo CP25092 Saltillo Coahuila,Saltillo,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Villas De San Lorenzo,,,,Coahuila,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Av. Poniente No.2979 Colonia Vista Hermosa CP25010 Saltillo Coahuila,Saltillo,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Juan Navarro,,,,Coahuila,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Calle 19 No.1393 Mz 92 Lt 1 al 5 Colonia Mirasierra CP25016 Saltillo Coahuila,Saltillo,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Villas De Mirasierra,,,,Coahuila,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Vicente Guerrero No.444 y 452 Colonia Vicente Guerrero CP25097 Saltillo Coahuila,Saltillo,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Ampliacion Guerrero,,,,Coahuila,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Boulevard Museo del Desierto No.Mz 11 Lt 37 Colonia Portal del Pedregal CP25115 Saltillo Coahuila,Saltillo,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Portales Del Pedregal,,,,Coahuila,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Boulevard Centenario de Torreon No.Mz 13 Lt 9 al 15 Colonia Camino Real CP25298 Saltillo Coahuila,Saltillo,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Toreo Saltillo,,,,Coahuila,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Pedro Ampudia No.1265 Colonia Chamizal CP25180 Saltillo Coahuila,Saltillo,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},La Guayulera,,,,Coahuila,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Jesús Berlanga Farias No.1895 Int MZ 25-26 LT- D Colonia Lomas del Sur CP25084 Saltillo Coahuila,Saltillo,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Lomas del Sur,,,,Coahuila,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Av. Poniente No.SN Colonia Vista hermosa CP25010 Saltillo Coahuila,Saltillo,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Conquistadores,,,,Coahuila,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Avenida Fedelarismo No.NO. 350INT. MZ. 1 LT. 3 Colonia Fraccionamiento Villa Sol CP25902 Ramos Arizpe Coahuila,Ramos Arizpe,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Villasol Ii - Ramos Arizpe,,,,Coahuila,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Pino Real No.NO. 100INT. MZ.28 LT.06 Colonia  CP  Coahuila,Ramos Arizpe,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Pino Real - Ramos Arizpe,,,,Coahuila,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Av. Revolución Mexicana No.1116 Colonia Tierra y Libertad CP25740 Monclova Coahuila,Monclova,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Las Torres Monclova,,,,Coahuila,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
